,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango
133,137,Santiago,3.0,3.0,2.0,,137.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/avinon/6790560,33.0,1183.1,crítico
134,138,San Ramón,4.0,2.0,2.443019943019943,No,170.0,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/casa-2-pisos-en-la-bandera/5781571,15.0,488.3,medio
135,139,Maipú,3.0,1.0,1.0,,70.0,2615.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/villa-el-golf-metro-las-parcelas/3589486,37.0,370.9,medio
136,140,La Pintana,2.0,1.0,2.443019943019943,No,162.0,2425.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/a-pasos-de-avenida-san-francisco/6560088,15.0,421.2,medio
137,141,San Bernardo,4.0,1.0,2.0,No,205.0,3686.2,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/5696675,18.0,598.2,alto
138,142,Colina,4.0,3.0,2.443019943019943,No,460.0,15000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/jose-rabat-9200/6556782,33.0,421.3,medio
139,143,Las Condes,3.0,3.0,3.0,No,324.0,14300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/hermanos-cabot/6412876,44.0,465.6,medio
140,144,Santiago,4.0,4.0,2.0,,180.0,13870.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/hamburgo-simon-bolivar/4655401,77.0,1183.1,crítico
141,145,Lo Barnechea,6.0,5.0,2.443019943019943,No,808.0,23500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/excelente-ubicacionel-tranque/6144441,29.0,276.8,bajo
142,146,Quinta Normal,4.0,2.0,2.443019943019943,,400.0,7876.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/catedral/6838250,20.0,745.1,alto
143,147,La Florida,3.0,1.0,1.0,,120.0,1890.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-serena-11180/6789118,16.0,541.5,alto
144,148,Puente Alto,2.0,1.0,2.443019943019943,No,60.0,1827.35,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-las-nieves-ote-av-corbeta-norte-am57101av-mexico-am/6618780,30.0,369.1,medio
145,149,Isla de Maipo,3.0,3.0,2.443019943019943,No,1100.0,9000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/isla-de-maipo/casa/sector-galvez/6555370,8.0,232.8,bajo
146,150,Vitacura,5.0,4.0,1.0,No,280.0,15500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-alemangeronimo-de-alderete/3155120,55.0,593.7,alto
147,151,Santiago,4.0,2.0,2.443019943019943,No,157.0,5639.57,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/metro-nuble/6622934,36.0,1183.1,crítico
148,152,Peñalolén,4.0,3.0,2.0,,470.0,14000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/los-alerces-consominio-la-foresta/4908368,30.0,415.5,medio
149,153,Puente Alto,5.0,2.0,3.0,No,113.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-6/6208548,24.0,369.1,medio
150,154,Maipú,5.0,1.0,1.0,No,84.0,2425.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/roberto-llonaagaves-del-paraiso/6033099,29.0,370.9,medio
151,155,Quilicura,3.0,2.0,1.0,,67.0,2993.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/av-las-torres-74/6792918,45.0,409.6,medio
152,156,Colina,4.0,4.0,2.443019943019943,No,420.0,14500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/chamisero-los-maitenes/6726667,35.0,421.3,medio
153,157,Peñalolén,6.0,2.0,2.443019943019943,No,161.0,4883.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/av-consistoriallas-parcelas/5268551,30.0,415.5,medio
154,158,El Monte,3.0,1.0,2.0,No,84.0,1800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-monte/casa/pasaje-constitucion/6711466,21.0,312.7,medio
155,159,Estación Central,8.0,2.0,2.443019943019943,No,162.0,3150.6,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/calle-bahia/6434223,19.0,793.1,crítico
156,160,Peñalolén,5.0,4.0,2.0,No,410.0,12995.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/amplia-y-hermosa-casa-con-vista-a-la-cordillera/6265338,32.0,415.5,medio
157,161,Buin,4.0,2.0,2.443019943019943,No,4080.0,24574.67,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/caletera-5-surav-san-sebastian/3992546,6.0,435.1,medio
158,162,Recoleta,3.0,1.0,1.0,,111.0,4820.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/zapadores/6567304,43.0,962.8,crítico
159,163,Huechuraba,4.0,4.0,2.443019943019943,No,2000.0,20000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/universidad-mayor/3994285,10.0,536.5,alto
160,164,Santiago,4.0,2.0,2.0,,204.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/luis-matte-larrain/6818900,22.0,1183.1,crítico
161,165,Puente Alto,3.0,2.0,1.0,No,74.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/el-peralmartin-pescador/5822312,32.0,369.1,medio
162,166,Puente Alto,3.0,2.0,3.0,No,152.0,4830.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6710614,32.0,369.1,medio
163,167,La Granja,9.0,3.0,3.0,No,300.0,4064.27,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/dos-oriente/5828023,14.0,518.7,medio
164,168,San Bernardo,2.0,1.0,1.0,,60.0,1638.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/miguel-luis-amunategui/5884120,27.0,598.2,alto
165,169,Santiago,4.0,2.0,2.0,,180.0,3623.19,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/almirante-latorre/6789800,20.0,1183.1,crítico
166,170,Santiago,2.0,1.0,2.443019943019943,Sí,30.0,2835.22,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pedro-lagos-con-lord-cochrane/6624110,95.0,1183.1,crítico
167,172,Las Condes,7.0,4.0,2.443019943019943,No,670.0,28500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/torremolinoslos-dominicos/6187345,43.0,465.6,medio
168,173,La Reina,3.0,4.0,1.0,,180.0,8506.62,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/av-echenique-5995/6818929,47.0,565.4,alto
169,174,Maipú,5.0,2.0,1.0,No,95.0,3686.2,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/6602122,39.0,370.9,medio
170,175,Colina,4.0,4.0,1.0,No,5000.0,27000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/colegio-san-anselmopiedra-roja/6615595,5.0,421.3,medio
171,176,Lampa,2.0,2.0,2.0,,128.0,2583.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/villa-los-girasoles-2/6171409,20.0,394.9,medio
172,177,Puente Alto,3.0,2.0,1.0,,85.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/lomas-de-eyzaguirre/6789666,33.0,369.1,medio
173,178,Recoleta,3.0,1.0,2.443019943019943,No,77.0,3087.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/frente-a-municipalidad-de-recoleta/6196944,40.0,962.8,crítico
174,179,Las Condes,3.0,2.0,2.0,,211.0,11027.1,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/nva-delhi/6316543,52.0,465.6,medio
175,180,San Joaquín,2.0,2.0,2.443019943019943,No,190.0,3119.09,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/avenida-lo-ovalle/6285209,16.0,482.3,medio
176,181,El Bosque,3.0,2.0,1.0,No,100.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/madrid-agimperial/6116973,22.0,408.1,medio
177,182,Las Condes,3.0,3.0,2.0,No,204.0,16800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/6060921,82.0,465.6,medio
178,183,San Bernardo,3.0,2.0,2.0,No,87.0,3827.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-nos-los-morrossan-jose/6506152,44.0,598.2,alto
179,184,La Florida,4.0,2.0,2.0,,173.0,6400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/sinai/6558925,37.0,541.5,alto
180,185,Colina,4.0,4.0,2.443019943019943,No,573.0,7990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/caletera-san-martinayres-de-chicureo/5939442,14.0,421.3,medio
181,186,Las Condes,5.0,3.0,3.0,No,250.0,14700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/huara-huara-con-latadia/6433887,59.0,465.6,medio
182,187,San Bernardo,4.0,3.0,1.0,,150.0,4371.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/condominio-cumbres-de-nos/6813236,29.0,598.2,alto
183,188,La Florida,3.0,2.0,2.443019943019943,No,405.0,7000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/santa-raqueltrinidad-las-gardenias/4933138,17.0,541.5,alto
184,189,Calera de Tango,4.0,2.0,1.0,No,230.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/calera-de-tango/casa/rio-bueno/6601436,21.0,423.9,medio
185,191,Vitacura,4.0,4.0,3.0,No,300.0,14800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/entre-la-llaveria-y-lo-matta/6726763,49.0,593.7,alto
186,192,Puente Alto,4.0,2.0,2.0,,125.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-san-carlos/6028952,35.0,369.1,medio
187,193,Santiago,3.0,2.0,2.443019943019943,No,340.0,6460.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/general-gana-carmen-santiago/4899344,19.0,1183.1,crítico
188,194,Las Condes,8.0,4.0,2.443019943019943,No,265.0,15490.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/toconao-alejandro-fleming-amiv-centenario-am/6426537,58.0,465.6,medio
189,195,Puente Alto,3.0,1.0,1.0,,150.0,2741.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/piloto-pardo/5635327,18.0,369.1,medio
190,196,La Florida,4.0,2.0,1.0,No,190.0,7390.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/metro-bella-vista-la-floridavicuna-mackenna/5382474,39.0,541.5,alto
191,197,Colina,3.0,4.0,4.0,No,1800.0,22500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/colina-region-metropolitana/5819366,12.0,421.3,medio
192,198,Las Condes,3.0,1.0,2.443019943019943,No,290.0,9136.74,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/padre-hurtado-sur/6038886,32.0,465.6,medio
193,199,Cerrillos,3.0,1.0,4.0,No,100.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/12-de-febrero-6157-cerrillos/6720286,44.0,729.4,alto
194,200,Independencia,4.0,2.0,2.443019943019943,,225.0,4032.77,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/gral-saavedra/6215542,18.0,561.4,alto
195,201,Cerro Navia,3.0,1.0,2.0,No,90.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerro-navia/casa/la-hondonada-agla-estrella/5644628,30.0,423.0,medio
196,202,Las Condes,4.0,2.0,1.0,No,156.0,12000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/luxemburgoalmirante-miguel-aguirre/6275409,77.0,465.6,medio
197,204,La Reina,4.0,2.0,3.0,No,284.9,9420.29,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/blest-gana/5827842,33.0,565.4,alto
198,205,Puente Alto,3.0,3.0,1.0,No,120.0,3472.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6710624,29.0,369.1,medio
199,206,Calera de Tango,4.0,2.0,4.0,No,1000.0,9690.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/calera-de-tango/casa/calera-de-tango-region-metropolitana/6603859,10.0,423.9,medio
200,207,Talagante,4.0,3.0,5.0,No,5800.0,19500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/talagante/casa/talagante/6351678,3.0,399.3,medio
201,208,La Florida,3.0,1.0,2.0,,100.0,3938.25,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/las-hortensias/6472606,39.0,541.5,alto
202,209,Santiago,2.0,1.0,2.443019943019943,,75.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/republica/6519938,36.0,1183.1,crítico
203,210,Colina,6.0,4.0,5.0,No,695.0,12000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/tierras-lindas/6382632,17.0,421.3,medio
204,211,Colina,3.0,3.0,4.0,No,424.0,10500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/condominio-peumayen/6413962,25.0,421.3,medio
205,212,San Joaquín,4.0,1.0,1.0,No,135.0,2457.47,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/pintor-durero-san-joaquin/6088760,18.0,482.3,medio
206,213,La Florida,3.0,1.0,4.0,No,170.0,4900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/walker-martinez/6701030,29.0,541.5,alto
207,214,Vitacura,3.0,2.0,2.443019943019943,No,298.0,15122.87,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-hualtatasgeronimo-de-alderete/6500983,51.0,593.7,alto
208,215,Buin,3.0,3.0,2.0,No,97.0,5100.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/victor-troncoso-munoz/6615188,53.0,435.1,medio
209,216,Quilicura,3.0,1.0,1.0,,69.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/bogota/6188570,39.0,409.6,medio
210,217,Pudahuel,5.0,1.0,1.0,No,100.0,3150.6,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/federico-errazuriz/6615140,32.0,471.9,medio
211,218,Las Condes,3.0,3.0,1.0,No,714.0,22390.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/republica-de-hondurascerro-catedral-sur/6277615,31.0,465.6,medio
212,219,Colina,2.0,2.0,1.0,,67.0,1732.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/esmeralda/6733893,26.0,421.3,medio
213,220,Lo Barnechea,6.0,6.0,2.443019943019943,No,846.0,28500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/teresa-de-avila/6347291,34.0,276.8,bajo
214,221,Estación Central,4.0,2.0,2.443019943019943,No,220.0,7200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/padre-vicente-irarrazabalavenida-5-de-abril/6360607,33.0,793.1,crítico
215,222,Santiago,5.0,4.0,2.443019943019943,No,400.0,25267.8,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6599867,63.0,1183.1,crítico
216,223,San Bernardo,3.0,3.0,1.0,No,135.0,4960.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-los-morrospadre-hurtado/6722349,37.0,598.2,alto
217,224,Santiago,3.0,2.0,2.0,,191.0,5198.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/manuel-rodriguez/6505448,27.0,1183.1,crítico
218,225,Lo Barnechea,5.0,3.0,6.0,No,850.0,26000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/jardin-de-la-dehesael-tranque/6356091,31.0,276.8,bajo
219,226,El Bosque,9.0,3.0,2.443019943019943,No,180.0,3200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/av-penuelas-amav-padre-hurtado-am/5563803,18.0,408.1,medio
220,227,La Florida,3.0,3.0,2.0,,198.0,5356.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-llanura-8881/6112257,27.0,541.5,alto
221,228,La Reina,6.0,5.0,4.0,No,1100.0,31000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/carlos-silva-vildosola/6447872,28.0,565.4,alto
222,229,Estación Central,4.0,1.0,2.443019943019943,,138.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/padre-vives-guillermo-franke/5584774,30.0,793.1,crítico
223,230,Ñuñoa,3.0,2.0,2.443019943019943,No,180.0,9250.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-simon-bolivar-echenique/6712473,51.0,589.1,alto
224,231,La Reina,5.0,5.0,4.0,No,630.0,17600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/santa-rita-con-echenique/6508726,28.0,565.4,alto
225,232,Santiago,2.0,2.0,3.0,,240.0,11184.63,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/vicuna-rozas-6473/6505395,47.0,1183.1,crítico
226,233,La Reina,5.0,4.0,2.443019943019943,No,600.0,22000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/monsenor-edwardssimon-bolivar/4708360,37.0,565.4,alto
227,234,Las Condes,4.0,3.0,2.0,No,228.0,13000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/luis-matte-larrain-con-general-blanche/6430469,57.0,465.6,medio
228,235,Curacaví,4.0,4.0,4.0,,5163.0,12590.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/curacavi/casa/condominio-los-solares-curacavi/5940868,2.0,500.1,medio
229,236,Huechuraba,4.0,3.0,2.443019943019943,No,37.0,7750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/av-pedro-fontovasta-elena-de-huechuraba/6356312,209.0,536.5,alto
230,237,La Florida,3.0,1.0,1.0,,80.0,2299.62,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/los-tordos-las-tencas/5853741,29.0,541.5,alto
231,238,La Florida,5.0,3.0,2.0,No,170.0,5828.61,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6465462,34.0,541.5,alto
232,239,Santiago,4.0,2.0,2.443019943019943,No,136.0,5608.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/metro-nuble/6113389,41.0,1183.1,crítico
233,240,La Florida,5.0,3.0,2.0,,200.0,7403.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/luna-diagonal-santa-irene/5718460,37.0,541.5,alto
234,241,San Bernardo,3.0,2.630757613893783,2.443019943019943,No,135.0,3103.34,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/6513258,23.0,598.2,alto
235,242,Pudahuel,4.0,4.0,2.0,,456.0,9150.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/lomas-de-lo-aguirre/6504587,20.0,471.9,medio
236,243,Vitacura,5.0,3.0,2.0,No,200.0,13900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-manquehue-acepta-ofertas/5343678,70.0,593.7,alto
237,244,Quinta Normal,4.0,2.0,2.0,,200.0,6100.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/sta-petronila-832/6024178,30.0,745.1,alto
238,245,Maipú,4.0,2.0,2.443019943019943,No,169.7,4946.44,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/los-generales-maipu/5237736,29.0,370.9,medio
239,246,Colina,3.0,3.0,2.0,No,320.0,11600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/colina-region-metropolitana/6603872,36.0,421.3,medio
240,247,La Granja,6.0,2.0,2.0,,521.0,6301.2,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/elqui/6789219,12.0,518.7,medio
241,248,San Bernardo,3.0,2.0,1.0,,207.0,5009.45,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/el-avellano/6118072,24.0,598.2,alto
242,249,Padre Hurtado,3.0,3.0,2.0,,325.0,5702.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/padre-hurtado/6825129,18.0,318.8,medio
243,250,Lo Barnechea,6.0,6.0,5.0,No,5700.0,29000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/condominio-en-el-arrayan/6367823,5.0,276.8,bajo
244,251,Puente Alto,2.0,2.0,1.0,,107.0,2553.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/cordillera-de-nahuelbuta/6810221,24.0,369.1,medio
245,252,Ñuñoa,3.0,2.0,5.0,No,350.0,13200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/jose-luis-araneda-simon-bolivar/5628611,38.0,589.1,alto
246,253,Huechuraba,6.0,3.0,2.0,,390.0,0.38,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/avenida-pedro-fontova/6818808,0.0,536.5,alto
247,254,Ñuñoa,4.0,3.0,2.0,No,132.0,7876.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/nunoa-region-metropolitana/5808249,60.0,589.1,alto
248,255,Vitacura,5.0,4.0,2.443019943019943,No,550.0,23629.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/padre-hurtado-nortelo-beltran/5646284,43.0,593.7,alto
249,256,La Cisterna,4.0,2.0,4.0,,750.0,12602.39,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/andacollo-9131/4690509,17.0,794.1,crítico
250,257,Estación Central,3.0,1.0,2.443019943019943,No,200.0,3550.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/alpatacal-am52072padre-vicente-irarrazabal-am/6610733,18.0,793.1,crítico
251,258,Ñuñoa,3.0,2.0,1.0,No,112.0,6952.62,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/jose-pedro-alessandri-con-rodrigo-de-araya/5715362,62.0,589.1,alto
252,259,Santiago,5.0,1.0,2.0,,179.0,3990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cerro-alvarado-1572/4838677,22.0,1183.1,crítico
253,260,Recoleta,3.0,1.0,1.0,No,259.5,6931.32,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/calle-valdivieso/5334587,27.0,962.8,crítico
254,261,Santiago,4.0,1.0,2.443019943019943,,90.0,3462.51,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cautin-1184/6023575,38.0,1183.1,crítico
255,262,La Florida,2.0,1.0,1.0,No,60.0,1417.77,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6601205,24.0,541.5,alto
256,263,San Miguel,3.0,1.0,2.0,No,660.0,20163.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel-region-metropolitana/5973260,31.0,735.9,alto
257,264,Quilicura,3.0,3.0,2.0,,189.0,6200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/fuerteventura/6181250,33.0,409.6,medio
258,265,Las Condes,5.0,3.0,2.0,No,187.0,11490.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/avenida-las-condes-y-avenida-padre-hurtado/6609680,61.0,465.6,medio
259,266,Puente Alto,3.0,1.0,2.0,No,191.0,3900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/protectora-de-la-infancia/6621195,20.0,369.1,medio
260,267,Maipú,4.0,2.0,2.0,,132.0,3717.71,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/batallon-atacama/6547282,28.0,370.9,medio
